id,text,scenario,confidence,source_film,start_timestamp,end_timestamp,context_before,context_after,catalan_markers
Vicky Cristina Barcelona_2008_4068897_548,"Estuve a punto,",farewells,0.6006305885314942,Vicky Cristina Barcelona,"00:36:44,226","00:36:46,145",No pudimos despedirnos como es debido. | Podías haberme llamado.,"pero no creí que tuviera mucho sentido. | Pero no llamaste, ni siquiera para decir.",
Vicky Cristina Barcelona_2008_4068897_551,"""Gracias. Lo pasamos bien.""",farewells,0.6617332649230958,Vicky Cristina Barcelona,"00:36:53,028","00:36:55,068","pero no creí que tuviera mucho sentido. | Pero no llamaste, ni siquiera para decir.","Uno no hace el amor con alguien y después no le llama, | si no está muy decepcionado.",
Vicky Cristina Barcelona_2008_4068897_566,Ya. De acuerdo.,farewells,0.7207461547851564,Vicky Cristina Barcelona,"00:37:40,223","00:37:41,783",María Elena siempre decía | que sólo el amor inalcanzado puede ser romántico.,La verdad es que eres mucho más apropiado para Cristina. | Le he tomado mucho cariño a Cristina.,
Vicky Cristina Barcelona_2008_4068897_574,e invitó a Cristina a trasladarse a su casa y ella aceptó.,family,0.8,Vicky Cristina Barcelona,"00:38:25,501","00:38:28,821","Y un buen día, el futuro marido de Vicky llegó de Nueva York. | Juan Antonio necesitaba vivir siempre con una mujer",¿Estás en Global Enterprises? Tom Sutter es amigo mío. | ¿Tom Sutter? ¡Jugamos al golf!,
Vicky Cristina Barcelona_2008_4068897_586,"Ven aquí, abrázame.",farewells,0.7542356681823731,Vicky Cristina Barcelona,"00:39:35,900","00:39:37,940",Era un cumplido. | Quizá es el aire de Barcelona.,¿Estás bien? Sí. | ¿Qué tal está Cristina?,
Vicky Cristina Barcelona_2008_4068897_587,¿Estás bien? Sí.,greetings,0.6714021873474122,Vicky Cristina Barcelona,"00:39:41,499","00:39:43,378","Quizá es el aire de Barcelona. | Ven aquí, abrázame.",¿Qué tal está Cristina? | Ya se ha ido a vivir con un tío.,
Vicky Cristina Barcelona_2008_4068897_588,¿Qué tal está Cristina?,greetings,0.7022738718986511,Vicky Cristina Barcelona,"00:39:45,259","00:39:46,979","Ven aquí, abrázame. | ¿Estás bien? Sí.",Ya se ha ido a vivir con un tío. | Qué rápido. ¿No será un torero? No.,
Vicky Cristina Barcelona_2008_4068897_608,¿Comer juntos mañana?,plans,1.0,Vicky Cristina Barcelona,"00:40:50,374","00:40:51,934",He pensado que podríamos almorzar los cuatro | y después podríamos ir allí juntos.,No podemos. Tenemos planes. | Podemos ir otro día a navegar con Mark y Judy.,
Vicky Cristina Barcelona_2008_4068897_612,"Sí, será estupendo. Mañana, de acuerdo.",farewells,0.7116064262390137,Vicky Cristina Barcelona,"00:41:01,173","00:41:05,293",Podemos ir otro día a navegar con Mark y Judy. | Vayamos con Cristina y Juan Antonio. Me apetece navegar.,Almorzaron juntos | y hubo un momento incómodo durante la conversación.,
Vicky Cristina Barcelona_2008_4068897_620,Ya veo por qué quieres a tu novio. Es muy simpático.,plans,0.8,Vicky Cristina Barcelona,"00:41:54,451","00:41:57,290","El parque de atracciones era como Juan Antonio les anunció, | antiguo y encantador. Y se divisaba toda Barcelona.","Sí, es un encanto. | Y muy apropiado para ti.",
Vicky Cristina Barcelona_2008_4068897_627,"Vicky, por favor, no volvamos a tocar el tema.",requests,0.8,Vicky Cristina Barcelona,"00:42:14,931","00:42:18,411","No lo entiendes. Ahora no puedo hacer nada. | No te digo que no lo haya pensado, pero.","Las cosas han cambiado y ahora voy muy en serio con Cristina. | Entonces, ¿por qué has frotado tu pie",
Vicky Cristina Barcelona_2008_4068897_635,"Vale, lo siento. Perdona mi equivocación.",apologies,0.94,Vicky Cristina Barcelona,"00:42:39,409","00:42:43,209","Si lo he hecho, ha sido por error. | Yo quería tocar a Cristina.","Lo siento, el error ha sido mío, pero escucha. | Vas a comenzar una vida muy distinta.",
Vicky Cristina Barcelona_2008_4068897_636,"Lo siento, el error ha sido mío, pero escucha.",apologies,0.776926727294922,Vicky Cristina Barcelona,"00:42:43,568","00:42:46,408","Yo quería tocar a Cristina. | Vale, lo siento. Perdona mi equivocación.",Vas a comenzar una vida muy distinta. | Con el hombre que quieres.,
Vicky Cristina Barcelona_2008_4068897_638,Con el hombre que quieres.,plans,0.8,Vicky Cristina Barcelona,"00:42:49,887","00:42:51,368","Lo siento, el error ha sido mío, pero escucha. | Vas a comenzar una vida muy distinta.","Sí, maldita sea, y te conocí a ti. | y pasamos juntos aquel fin de semana irracional",
Vicky Cristina Barcelona_2008_4068897_642,¡Por favor!,greetings,0.6534418296813965,Vicky Cristina Barcelona,"00:42:59,889","00:43:00,970",y pasamos juntos aquel fin de semana irracional | y no sé dónde estoy.,Yo estoy con Cristina y tú te casas dentro de dos semanas. | Ya lo sé.,
Vicky Cristina Barcelona_2008_4068897_650,¿De acuerdo?,greetings,0.6650212478637696,Vicky Cristina Barcelona,"00:43:21,807","00:43:22,887","Hablamos el mismo lenguaje. En cambio, tú y yo, | nos tiraríamos los platos al cabo de un mes.","Quizá volvamos a cruzarnos en otras circunstancias. | En la vida, nunca se sabe.",
Vicky Cristina Barcelona_2008_4068897_682,Creo que no me gusta.,opinions,0.6195590162277221,Vicky Cristina Barcelona,"00:45:33,959","00:45:35,523","Cuando supe que iba en serio con Juan Antonio, no me lo creía. | Lo que necesitamos: Un test de Rorschach.",Os regalaremos uno de Alejandro. | María Elena ha intentado suicidarse.,
Vicky Cristina Barcelona_2008_4068897_687,Creo que sí. No lo sé. Tengo que ir.,opinions,0.898331298828125,Vicky Cristina Barcelona,"00:46:35,558","00:46:38,398",¿Qué? | ¿Está bien?,¿A dónde vas? | Al hospital.,
Vicky Cristina Barcelona_2008_4068897_690,¿Quieres que vaya contigo?,plans,0.8,Vicky Cristina Barcelona,"00:46:44,518","00:46:46,237",¿A dónde vas? | Al hospital.,No creo que sea bueno para ella. Está hundida. | Llámame si quieres que vaya.,
Vicky Cristina Barcelona_2008_4068897_692,Llámame si quieres que vaya.,plans,0.8,Vicky Cristina Barcelona,"00:46:50,757","00:46:52,636",¿Quieres que vaya contigo? | No creo que sea bueno para ella. Está hundida.,"Sí, claro. | Juan Antonio salió corriendo en plena noche.",
Vicky Cristina Barcelona_2008_4068897_701,"No, por favor, no te sientas violenta.",requests,0.8,Vicky Cristina Barcelona,"00:47:40,355","00:47:43,674",Aquí tienes que hablar inglés. | Me siento violenta.,"¿Quieres tomar algo? | Si estás aquí, tienes que hablar inglés.",
Vicky Cristina Barcelona_2008_4068897_702,¿Quieres tomar algo?,plans,0.8,Vicky Cristina Barcelona,"00:47:44,034","00:47:45,754","Me siento violenta. | No, por favor, no te sientas violenta.","Si estás aquí, tienes que hablar inglés. | Si quieres ducharte, ve ahí, al cuarto de invitados.",
Vicky Cristina Barcelona_2008_4068897_704,"Si quieres ducharte, ve ahí, al cuarto de invitados.",plans,0.8,Vicky Cristina Barcelona,"00:48:02,192","00:48:05,192","¿Quieres tomar algo? | Si estás aquí, tienes que hablar inglés.","Sí, eres una invitada. | Pero, ¿qué pasa?",
Vicky Cristina Barcelona_2008_4068897_708,"Sí, creo que está bien.",opinions,0.9672005558013915,Vicky Cristina Barcelona,"00:48:24,113","00:48:26,073","Pero, ¿qué pasa? | Nada. ¿Todo va bien?","En fin, | las cosas le han ido mal en Madrid",
Vicky Cristina Barcelona_2008_4068897_722,"Mira, yo creo",opinions,0.6446657371520996,Vicky Cristina Barcelona,"00:49:09,871","00:49:11,591","Yo fui siempre su conexión con la vida real. | Lo comprendo, pero, ¿cómo va a quedarse aquí?","que no hay que dejarla sola. Ese es el problema. | En fin, aunque. Déjame pensar. aunque yo.",
Vicky Cristina Barcelona_2008_4068897_736,Así que. En fin.,farewells,0.6657591056823731,Vicky Cristina Barcelona,"00:49:51,867","00:49:53,746",¿Se va a quedar unos meses? | Ya he pasado por esto.,Mierda. | Si la hubieras conocido cuando yo la conocí. Su belleza,
Vicky Cristina Barcelona_2008_4068897_749,"que te falta, como",farewells,0.6789296340942383,Vicky Cristina Barcelona,"00:50:33,785","00:50:36,145","Puede ser que tengas todas las vitaminas y minerales, pero | si hay un pequeño ingrediente","la sal, por ejemplo, te mueres. | ¿La sal?",
Vicky Cristina Barcelona_2008_4068897_753,"Tienes que hablar inglés delante de ella, por favor.",requests,0.8,Vicky Cristina Barcelona,"00:50:50,586","00:50:55,825",¿La sal? | Es la mujer con la que vivo.,"Sí, exacto. Por educación. | Siempre has tenido ideas paranoicas",
Vicky Cristina Barcelona_2008_4068897_796,¿Quieres pintar?,plans,0.8,Vicky Cristina Barcelona,"00:54:30,815","00:54:31,815","Habla en inglés. | Lo siento, hoy estoy nerviosa. He tenido pesadillas.","¿Tú también pintas? | Pregúntale, él me lo robó todo. Todo su estilo.",
Vicky Cristina Barcelona_2008_4068897_816,¿Qué más quieres?,plans,0.8,Vicky Cristina Barcelona,"00:55:45,770","00:55:47,330","¿Matarme por mirar? | Ahora te veo con otra y estoy bien, soy educada.","Al pasar los días, | Cristina observaba a María Elena y Juan Antonio",
Vicky Cristina Barcelona_2008_4068897_826,Me da cierta pena. ¿Por qué?,apologies,0.8,Vicky Cristina Barcelona,"00:56:42,167","00:56:44,047",de ella más de lo que quisiera. | Por eso soy tan susceptible cuando ella lo menciona.,Porque veo que yo nunca podré | influirte o inspirarte en ningún sentido.,
Vicky Cristina Barcelona_2008_4068897_829,No es verdad. Yo lo siento así.,apologies,0.6066887092590333,Vicky Cristina Barcelona,"00:56:50,406","00:56:52,285",Porque veo que yo nunca podré | influirte o inspirarte en ningún sentido.,"No es verdad. | Yo nunca había escuchado la sonata para piano de Scriabin,",
Vicky Cristina Barcelona_2008_4068897_834,Pues eso me hace feliz.,emotions,1.0,Vicky Cristina Barcelona,"00:57:03,928","00:57:06,128",hasta que tú me pusiste el disco. Y ahora no paro de escucharla. | ¿No?,¿Qué pasa? | Quizá no sea buena idea aquí.,
Vicky Cristina Barcelona_2008_4068897_850,¿Quieres ir al cine?,plans,0.6959264421463013,Vicky Cristina Barcelona,"00:58:00,565","00:58:02,444","Quizá, si tuviera más amigos. | Ayer fui desde la playa al Park Güell, en busca de Gaudí.",¿Al cine? ¿El miércoles por la tarde? | Sí.,
Vicky Cristina Barcelona_2008_4068897_851,¿Al cine? ¿El miércoles por la tarde?,plans,0.6015906524658203,Vicky Cristina Barcelona,"00:58:02,804","00:58:05,164","Ayer fui desde la playa al Park Güell, en busca de Gaudí. | ¿Quieres ir al cine?",Sí. | La película fue un éxito y Ben resultó ser una buena compañía.,
Vicky Cristina Barcelona_2008_4068897_863,¿Lamentarlo? ¿Te he dado a entender eso?,apologies,0.6371149253845215,Vicky Cristina Barcelona,"00:58:43,763","00:58:47,082","Sí, pero tenía la impresión de que | quizá te precipitaste y lo lamentabas.",Al menos lo he intuido. | No.,
Vicky Cristina Barcelona_2008_4068897_874,"Cuando me oigo hablar, me parece una locura.",opinions,0.8,Vicky Cristina Barcelona,"00:59:14,640","00:59:17,320","Ese tío vive con mi mejor amiga. | Pero, ¿qué estoy diciendo?",Acabo de casarme con el hombre que quería. | ¿De veras?,
Vicky Cristina Barcelona_2008_4068897_883,¡Esperadme!,farewells,0.6829640579223634,Vicky Cristina Barcelona,"00:59:44,960","00:59:46,359",María Elena quería hacer una gran cena | e insistió en que cogieran moras.,¡Esto me da vértigo! | Es el sitio perfecto. Aquí.,
Vicky Cristina Barcelona_2008_4068897_886,"¿Puedes traer? Bien, aquí.",farewells,0.6621221733093262,Vicky Cristina Barcelona,"00:59:55,758","00:59:57,638",¡Esto me da vértigo! | Es el sitio perfecto. Aquí.,"¿Qué te pasa? | ¿Qué, qué, qué te pasa?",
Vicky Cristina Barcelona_2008_4068897_893,"Espera, déjame.",farewells,0.7097915840148926,Vicky Cristina Barcelona,"01:00:14,717","01:00:15,956",Aquí. ¿Aquí? | No te muevas.,¿Quieres una aspirina? Llevo en el bolso. | Relájate. Vuelvo enseguida.,
Vicky Cristina Barcelona_2008_4068897_894,¿Quieres una aspirina? Llevo en el bolso.,plans,0.8,Vicky Cristina Barcelona,"01:00:19,596","01:00:23,076","No te muevas. | Espera, déjame.",Relájate. Vuelvo enseguida. | Todo está en su cabeza. Demasiada tensión.,
Vicky Cristina Barcelona_2008_4068897_895,Relájate. Vuelvo enseguida.,farewells,0.6701002311706543,Vicky Cristina Barcelona,"01:00:23,435","01:00:25,796","Espera, déjame. | ¿Quieres una aspirina? Llevo en el bolso.","Todo está en su cabeza. Demasiada tensión. | Para el mundo, es un despreocupado, ""la vida es corta, sin sentido"".",
Vicky Cristina Barcelona_2008_4068897_901,no lo sabía. ¿Por eso tienes un piano en casa?,family,0.8,Vicky Cristina Barcelona,"01:01:13,352","01:01:16,032",¿Sabes que toca el piano? | No.,"Pude haber sido concertista de piano. | Sí, es verdad. Nadie interpreta a Scarlatti como María Elena.",
Vicky Cristina Barcelona_2008_4068897_909,"Es triste, porque siento que tengo mucho que expresar,",emotions,0.8342505359649658,Vicky Cristina Barcelona,"01:01:37,673","01:01:41,473","de que no tengo dotes. | Sé apreciar el arte y me encanta la música, pero.",pero no tengo dotes. | Sí que tienes talento.,
Vicky Cristina Barcelona_2008_4068897_919,"Claro que sí. Cuando llegué a casa, no me fiaba de ti.",family,0.8,Vicky Cristina Barcelona,"01:02:05,030","01:02:08,671",Las encontré en tu equipaje. | ¿Registraste mi equipaje?,No creía que fueras lo que decías ser. | Quería saber quién compartía cama con mi ex marido.,
Vicky Cristina Barcelona_2008_4068897_942,puedes verlo igual en tu ordenador.,requests,0.8,Vicky Cristina Barcelona,"01:04:00,467","01:04:02,586",¡No puedo creerlo! | Cualquier programa de TV en directo,"Así que, volando a Tokio, a 12.000 m de altura, | veo a los Mets en directo, en mi portátil.",
Vicky Cristina Barcelona_2008_4068897_946,Nuestra casa nueva estará cableada.,family,0.8,Vicky Cristina Barcelona,"01:04:11,586","01:04:13,945","veo a los Mets en directo, en mi portátil. | Nunca estás incomunicado.",Quiero una TV de alta definición. | Tiene que instalártela mi técnico. Es un genio con los ordenadores.,
Vicky Cristina Barcelona_2008_4068897_949,Te lo pasaré.,farewells,0.6066150856018067,Vicky Cristina Barcelona,"01:04:20,625","01:04:21,384",Quiero una TV de alta definición. | Tiene que instalártela mi técnico. Es un genio con los ordenadores.,"Acabamos de redecorar nuestra casa. | Tenemos un decorador fantástico, te lo recomiendo.",
Vicky Cristina Barcelona_2008_4068897_950,Acabamos de redecorar nuestra casa.,family,0.8,Vicky Cristina Barcelona,"01:04:21,585","01:04:23,625",Tiene que instalártela mi técnico. Es un genio con los ordenadores. | Te lo pasaré.,"Tenemos un decorador fantástico, te lo recomiendo. | Es creativo, pero sabe cuándo debe ceder.",
Vicky Cristina Barcelona_2008_4068897_977,Pues lo siento.,apologies,0.8,Vicky Cristina Barcelona,"01:06:06,139","01:06:07,860","hace años que no estoy enamorada de Mark. | Le quiero, pero no estoy enamorada de él.",Tiene gracia. Acabo de. | acabo de contarle lo mismo a mi psiquiatra.,
Vicky Cristina Barcelona_2008_4068897_978,Tiene gracia. Acabo de.,farewells,0.7193268013000489,Vicky Cristina Barcelona,"01:06:09,339","01:06:11,379","Le quiero, pero no estoy enamorada de él. | Pues lo siento.",acabo de contarle lo mismo a mi psiquiatra. | ¿Y qué dice tu psiquiatra?,
Vicky Cristina Barcelona_2008_4068897_986,"Siento tener que soltarte todo esto,",apologies,0.6850180816650391,Vicky Cristina Barcelona,"01:06:35,820","01:06:39,058",lo cual es irreal. | Y que un amante no es la solución.,"pero me sentí humillada cuando nos viste. | Oye, no te sientas obligada a explicarme nada.",
Vicky Cristina Barcelona_2008_4068897_1006,"Sin ti, todo esto no sería posible. ¿Sabes por qué?",requests,0.8,Vicky Cristina Barcelona,"01:08:06,053","01:08:08,893","No. Antes de ti | ya nos causábamos los dos mucho daño, mucho sufrimiento.",Tú eres el ingrediente que faltaba. | Eres como el tono que añadido a una paleta hace precioso un color.,
Vicky Cristina Barcelona_2008_4068897_1010,Me parece que. no sé.,opinions,0.7255408549308777,Vicky Cristina Barcelona,"01:08:20,215","01:08:22,893",Eres como el tono que añadido a una paleta hace precioso un color. | ¿A Juan Antonio y a ti no os tienta hacer el amor?,"Al final de nuestro matrimonio ya no lo hacíamos. | Pero esos sentimientos me vuelven, gracias a ti.",
Vicky Cristina Barcelona_2008_4068897_1019,¡Os oigo y estoy contenta!,emotions,0.7168172073364258,Vicky Cristina Barcelona,"01:08:45,332","01:08:47,691","Y tengo una sensación ardiente | cuando os oigo, entregados a vuestra pasión.",¿Le importó a Cristina | que después María Elena y Juan Antonio hicieran el amor?,
Vicky Cristina Barcelona_2008_4068897_1039,No sé. ¿Tú podrías vivir así?,requests,0.8,Vicky Cristina Barcelona,"01:09:44,128","01:09:46,088",Si funciona. | ¿Si funciona? Para María Elena hay muchas verdades.,No soy como Cristina. | ¿Con su falta de solidez? Es una relación sólida.,
Vicky Cristina Barcelona_2008_4068897_1074,Pronto volveremos a casa.,family,0.8,Vicky Cristina Barcelona,"01:12:37,959","01:12:39,839",No sé. En lo rápido que pasa el tiempo. | El verano se está acabando.,Creí que aún le dabas vueltas | a la historia de lujuria en el cuarto oscuro.,
Vicky Cristina Barcelona_2008_4068897_1101,¿Qué es lo que quieres? Algo diferente.,plans,0.8,Vicky Cristina Barcelona,"01:14:40,114","01:14:42,634",Ni lo que tenía antes de venir. | Eso lo sé. Pero sé que no podría vivir así para siempre.,"¿Qué? | No lo sé. Esto, no.",
Vicky Cristina Barcelona_2008_4068897_1106,"Habla inglés, por favor, para que lo entienda.",requests,0.8,Vicky Cristina Barcelona,"01:15:12,512","01:15:15,751",No existe respuesta. | No te enfades tanto. Y habla inglés. No te entiendo.,"Insatisfacción crónica, eso es lo que tiene. | Una enfermedad grave.",
